Generation,Transportation,Workload,Delay,Unrecycled
27,455.22,53.92,535.94,0
27,475.03,45.08,422.94,0
27,484.95,44.08,540.3,0
27,455.22,53.92,535.94,0
27,475.03,45.08,422.94,0
27,484.95,44.08,540.3,0
27,484.95,44.08,540.3,0
28,484.95,44.08,540.3,0
28,484.95,44.08,540.3,0
28,455.22,53.92,535.94,0
28,455.22,53.92,535.94,0
28,517.77,69.69,422.94,0
28,450.2,27.38,978.69,0
28,432.84,41.39,843.69,0
28,432.84,41.39,843.69,0
28,455.22,53.92,535.94,0
28,432.84,41.39,843.69,0
28,432.84,41.39,843.69,0
28,484.95,44.08,540.3,0
28,420.64,64.6,1934.91,0
28,455.22,53.92,535.94,0
28,432.84,41.39,843.69,0
28,455.22,53.92,535.94,0
28,420.64,64.6,1934.91,0
28,432.84,41.39,843.69,0
28,432.84,41.39,843.69,0
28,432.84,41.39,843.69,0
28,420.64,64.6,1934.91,0
28,455.22,53.92,535.94,0
28,432.84,41.39,843.69,0
28,484.95,44.08,540.3,0
28,420.64,64.6,1934.91,0
28,462.73,53.88,581.16,0
28,484.15,44.1,496.12,0
28,450.2,27.38,978.69,0
28,455.22,53.92,535.94,0
28,484.95,44.08,540.3,0
28,484.95,44.08,540.3,0
28,474.06,35.88,544.4,0
28,455.22,53.92,535.94,0
28,455.22,53.92,535.94,0
28,432.84,41.39,843.69,0
28,432.84,41.39,843.69,0
28,432.84,41.39,843.69,0
28,432.84,41.39,843.69,0
29,465.97,48.59,568.49,0
29,432.84,41.39,843.69,0
29,420.64,64.6,1934.91,0
29,432.84,41.39,843.69,0
29,432.84,41.39,843.69,0
29,455.22,53.92,535.94,0
29,484.95,44.08,540.3,0
29,432.84,41.39,843.69,0
29,432.84,41.39,843.69,0
29,455.22,53.92,535.94,0
29,432.84,41.39,843.69,0
29,432.84,41.39,843.69,0
29,455.22,53.92,535.94,0
29,455.22,53.92,535.94,0
29,484.95,44.08,540.3,0
29,455.22,53.92,535.94,0
29,475.03,45.08,422.94,0
29,432.84,41.39,843.69,0
29,484.95,44.08,540.3,0
29,432.84,41.39,843.69,0
29,432.84,41.39,843.69,0
29,484.95,44.08,540.3,0
29,432.84,41.39,843.69,0
29,432.84,41.39,843.69,0
29,455.22,53.92,535.94,0
29,432.84,41.39,843.69,0
29,484.95,44.08,540.3,0
29,432.84,41.39,843.69,0
29,432.84,41.39,843.69,0
29,484.95,44.08,540.3,0
29,432.84,41.39,843.69,0
29,432.84,41.39,843.69,0
29,484.95,44.08,540.3,0
29,432.84,41.39,843.69,0
29,455.22,53.92,535.94,0
29,420.64,64.6,1934.91,0
29,432.84,41.39,843.69,0
29,432.84,41.39,843.69,0
29,450.2,27.38,978.69,0
29,450.2,27.38,978.69,0
29,432.84,41.39,843.69,0
30,420.64,64.6,1934.91,0
30,455.22,53.92,535.94,0
30,475.03,45.08,422.94,0
30,432.84,41.39,843.69,0
30,455.22,53.92,535.94,0
30,451.16,26.61,1003.42,0
30,475.03,45.08,422.94,0
30,432.84,41.39,843.69,0
30,420.64,64.6,1934.91,0
30,455.22,53.92,535.94,0
30,475.03,45.08,422.94,0
30,475.03,45.08,422.94,0
30,484.95,44.08,540.3,0
30,420.64,64.6,1934.91,0
30,432.84,41.39,843.69,0
30,484.95,44.08,540.3,0
30,475.03,45.08,422.94,0
30,420.64,64.6,1934.91,0
30,432.84,41.39,843.69,0
30,420.64,64.6,1934.91,0
30,432.84,41.39,843.69,0
30,420.64,64.6,1934.91,0
30,432.84,41.39,843.69,0
30,455.22,53.92,535.94,0
30,432.84,41.39,843.69,0
30,455.22,53.92,535.94,0
30,455.22,53.92,535.94,0
30,432.84,41.39,843.69,0
30,432.84,41.39,843.69,0
30,455.22,53.92,535.94,0
30,455.22,53.92,535.94,0
30,484.95,44.08,540.3,0
30,432.84,41.39,843.69,0
30,432.84,41.39,843.69,0
30,455.22,53.92,535.94,0
30,455.22,53.92,535.94,0
30,475.03,45.08,422.94,0
30,465.97,48.59,568.49,0
30,432.84,41.39,843.69,0
31,475.03,45.08,422.94,0
31,451.16,26.61,1003.42,0
31,484.95,44.08,540.3,0
31,475.03,45.08,422.94,0
31,440.36,35.31,888.92,0
31,410.86,57.69,1906.76,0
31,484.95,44.08,540.3,0
31,432.84,41.39,843.69,0
31,484.95,44.08,540.3,0
31,475.03,45.08,422.94,0
31,484.95,44.08,540.3,0
31,475.03,45.08,422.94,0
31,475.03,45.08,422.94,0
31,484.95,44.08,540.3,0
31,484.95,44.08,540.3,0
31,475.03,45.08,422.94,0
31,475.03,45.08,422.94,0
31,484.95,44.08,540.3,0
31,484.95,44.08,540.3,0
31,455.22,53.92,535.94,0
31,475.03,45.08,422.94,0
31,455.22,53.92,535.94,0
31,484.95,44.08,540.3,0
31,475.03,45.08,422.94,0
31,451.16,26.61,1003.42,0
31,475.03,45.08,422.94,0
31,432.84,41.39,843.69,0
31,475.03,45.08,422.94,0
31,432.84,41.39,843.69,0
32,455.22,53.92,535.94,0
32,451.16,26.61,1003.42,0
32,455.22,53.92,535.94,0
32,484.95,44.08,540.3,0
32,475.03,45.08,422.94,0
32,484.95,44.08,540.3,0
32,484.95,44.08,540.3,0
32,410.86,57.69,1906.76,0
32,455.22,53.92,535.94,0
32,475.03,45.08,422.94,0
32,410.86,57.69,1906.76,0
32,410.86,57.69,1906.76,0
32,451.16,26.61,1003.42,0
32,484.95,44.08,540.3,0
32,432.84,41.39,843.69,0
32,484.95,44.08,540.3,0
32,455.22,53.92,535.94,0
32,475.03,45.08,422.94,0
32,484.95,44.08,540.3,0
32,484.95,44.08,540.3,0
32,475.03,45.08,422.94,0
32,475.03,45.08,422.94,0
32,475.03,45.08,422.94,0
32,455.22,53.92,535.94,0
32,484.95,44.08,540.3,0
32,475.03,45.08,422.94,0
32,475.03,45.08,422.94,0
32,410.86,57.69,1906.76,0
32,475.03,45.08,422.94,0
32,455.22,53.92,535.94,0
32,455.22,53.92,535.94,0
32,475.03,45.08,422.94,0
32,475.03,45.08,422.94,0
32,484.95,44.08,540.3,0
32,484.95,44.08,540.3,0
32,410.86,57.69,1906.76,0
32,410.86,57.69,1906.76,0
32,440.36,35.31,888.92,0
32,484.15,44.1,496.12,0
32,475.03,45.08,422.94,0
32,455.22,53.92,535.94,0
33,475.03,45.08,422.94,0
33,484.95,44.08,540.3,0
33,432.84,41.39,843.69,0
33,410.86,57.69,1906.76,0
33,484.95,44.08,540.3,0
33,410.86,57.69,1906.76,0
33,410.86,57.69,1906.76,0
33,410.86,57.69,1906.76,0
33,410.86,57.69,1906.76,0
33,455.22,53.92,535.94,0
33,410.86,57.69,1906.76,0
33,455.22,53.92,535.94,0
33,455.22,53.92,535.94,0
33,455.22,53.92,535.94,0
33,484.95,44.08,540.3,0
33,455.22,53.92,535.94,0
33,484.95,44.08,540.3,0
33,432.84,41.39,843.69,0
33,455.22,53.92,535.94,0
33,455.22,53.92,535.94,0
33,455.22,53.92,535.94,0
33,484.95,44.08,540.3,0
33,484.95,44.08,540.3,0
33,455.22,53.92,535.94,0
33,432.84,41.39,843.69,0
33,475.03,45.08,422.94,0
33,455.22,53.92,535.94,0
33,410.86,57.69,1906.76,0
33,455.22,53.92,535.94,0
33,484.95,44.08,540.3,0
33,475.03,45.08,422.94,0
33,410.86,57.69,1906.76,0
33,432.84,41.39,843.69,0
33,455.22,53.92,535.94,0
33,484.95,44.08,540.3,0
33,455.22,53.92,535.94,0
33,484.95,44.08,540.3,0
33,484.95,44.08,540.3,0
33,484.95,44.08,540.3,0
33,455.22,53.92,535.94,0
33,410.86,57.69,1906.76,0
33,455.22,53.92,535.94,0
33,484.95,44.08,540.3,0
34,410.86,57.69,1906.76,0
34,410.86,57.69,1906.76,0
34,450.2,27.38,978.69,0
34,410.86,57.69,1906.76,0
34,432.84,41.39,843.69,0
34,410.86,57.69,1906.76,0
34,455.22,53.92,535.94,0
34,455.22,53.92,535.94,0
34,410.86,57.69,1906.76,0
34,475.03,45.08,422.94,0
34,450.2,27.38,978.69,0
34,410.86,57.69,1906.76,0
34,455.22,53.92,535.94,0
34,455.22,53.92,535.94,0
34,484.95,44.08,540.3,0
34,432.84,41.39,843.69,0
34,455.22,53.92,535.94,0
34,455.22,53.92,535.94,0
34,410.86,57.69,1906.76,0
34,410.86,57.69,1906.76,0
34,450.2,27.38,978.69,0
34,410.86,57.69,1906.76,0
34,410.86,57.69,1906.76,0
34,455.22,53.92,535.94,0
34,484.95,44.08,540.3,0
34,484.15,44.1,496.12,0
34,455.22,53.92,535.94,0
34,432.84,41.39,843.69,0
34,432.84,41.39,843.69,0
34,410.86,57.69,1906.76,0
34,484.95,44.08,540.3,0
34,452.56,25.49,915.98,0
34,410.86,57.69,1906.76,0
34,410.86,57.69,1906.76,0
34,432.84,41.39,843.69,0
34,432.84,41.39,843.69,0
34,410.86,57.69,1906.76,0
34,455.22,53.92,535.94,0
34,484.95,44.08,540.3,0
34,455.22,53.92,535.94,0
35,410.86,57.69,1906.76,0
35,475.03,45.08,422.94,0
35,432.84,41.39,843.69,0
35,410.86,57.69,1906.76,0
35,410.86,57.69,1906.76,0
35,410.86,57.69,1906.76,0
35,455.22,53.92,535.94,0
35,450.2,27.38,978.69,0
35,410.86,57.69,1906.76,0
35,410.86,57.69,1906.76,0
35,475.03,45.08,422.94,0
35,432.84,41.39,843.69,0
35,410.86,57.69,1906.76,0
35,410.86,57.69,1906.76,0
35,432.84,41.39,843.69,0
35,397.86,66.88,1985.07,0
35,455.22,53.92,535.94,0
35,455.22,53.92,535.94,0
35,410.86,57.69,1906.76,0
35,410.86,57.69,1906.76,0
35,455.22,53.92,535.94,0
35,410.86,57.69,1906.76,0
35,410.86,57.69,1906.76,0
35,410.86,57.69,1906.76,0
35,455.22,53.92,535.94,0
35,410.86,57.69,1906.76,0
35,410.86,57.69,1906.76,0
35,475.03,45.08,422.94,0
35,410.86,57.69,1906.76,0
35,475.03,45.08,422.94,0
35,410.86,57.69,1906.76,0
35,450.2,27.38,978.69,0
35,432.84,41.39,843.69,0
35,410.86,57.69,1906.76,0
35,410.86,57.69,1906.76,0
36,397.86,66.88,1985.07,0
36,410.86,57.69,1906.76,0
36,432.84,41.39,843.69,0
36,410.86,57.69,1906.76,0
36,410.86,57.69,1906.76,0
36,432.84,41.39,843.69,0
36,410.86,57.69,1906.76,0
36,410.86,57.69,1906.76,0
36,510.02,35,2150.85,0
36,422.29,49.6,2030.75,0
36,410.86,57.69,1906.76,0
36,455.22,53.92,535.94,0
36,410.86,57.69,1906.76,0
36,410.86,57.69,1906.76,0
36,410.86,57.69,1906.76,0
36,410.86,57.69,1906.76,0
36,397.86,66.88,1985.07,0
36,410.86,57.69,1906.76,0
36,410.86,57.69,1906.76,0
36,410.86,57.69,1906.76,0
36,426.66,46.41,919.62,0
36,410.86,57.69,1906.76,0
36,410.86,57.69,1906.76,0
36,455.22,53.92,535.94,0
36,410.86,57.69,1906.76,0
36,432.84,41.39,843.69,0
36,410.86,57.69,1906.76,0
36,418.2,52.5,2070.41,0
36,435.35,40.37,2086.77,0
36,410.86,57.69,1906.76,0
36,410.86,57.69,1906.76,0
36,410.86,57.69,1906.76,0
36,410.86,57.69,1906.76,0
36,410.86,57.69,1906.76,0
36,410.86,57.69,1906.76,0
36,410.86,57.69,1906.76,0
36,455.22,53.92,535.94,0
36,397.86,66.88,1985.07,0
36,410.86,57.69,1906.76,0
36,455.22,53.92,535.94,0
36,455.22,53.92,535.94,0
36,455.22,53.92,535.94,0
36,455.22,53.92,535.94,0
37,410.86,57.69,1906.76,0
37,410.86,57.69,1906.76,0
37,432.84,41.39,843.69,0
37,410.86,57.69,1906.76,0
37,416.02,54.04,2056.14,0
37,397.86,66.88,1985.07,0
37,432.84,41.39,843.69,0
37,397.86,66.88,1985.07,0
37,410.86,57.69,1906.76,0
37,397.86,66.88,1985.07,0
37,410.86,57.69,1906.76,0
37,410.86,57.69,1906.76,0
37,410.86,57.69,1906.76,0
37,410.86,57.69,1906.76,0
37,432.84,41.39,843.69,0
37,410.86,57.69,1906.76,0
37,432.84,41.39,843.69,0
37,410.86,57.69,1906.76,0
37,397.86,66.88,1985.07,0
37,410.86,57.69,1906.76,0
37,410.86,57.69,1906.76,0
37,410.86,57.69,1906.76,0
37,432.84,41.39,843.69,0
37,410.86,57.69,1906.76,0
37,432.84,41.39,843.69,0
37,410.86,57.69,1906.76,0
37,410.86,57.69,1906.76,0
37,410.86,57.69,1906.76,0
37,410.86,57.69,1906.76,0
37,410.86,57.69,1906.76,0
37,397.86,66.88,1985.07,0
37,410.86,57.69,1906.76,0
37,410.86,57.69,1906.76,0
37,410.86,57.69,1906.76,0
37,410.86,57.69,1906.76,0
37,410.86,57.69,1906.76,0
37,419.84,36.01,922,0
38,397.86,66.88,1985.07,0
38,410.86,57.69,1906.76,0
38,410.86,57.69,1906.76,0
38,397.86,66.88,1985.07,0
38,397.86,66.88,1985.07,0
38,397.86,66.88,1985.07,0
38,410.86,57.69,1906.76,0
38,410.86,57.69,1906.76,0
38,410.86,57.69,1906.76,0
38,397.86,66.88,1985.07,0
38,410.86,57.69,1906.76,0
38,432.84,41.39,843.69,0
38,416.02,54.04,2056.14,0
38,410.86,57.69,1906.76,0
38,410.86,57.69,1906.76,0
38,397.86,66.88,1985.07,0
38,432.84,41.39,843.69,0
38,410.86,57.69,1906.76,0
38,397.86,66.88,1985.07,0
38,410.86,57.69,1906.76,0
38,410.86,57.69,1906.76,0
38,410.86,57.69,1906.76,0
38,391.14,71.63,1863.07,0
38,428.76,45.03,2090.52,0
38,410.86,57.69,1906.76,0
38,410.86,57.69,1906.76,0
38,410.86,57.69,1906.76,0
38,432.84,41.39,843.69,0
38,397.86,66.88,1985.07,0
38,410.86,57.69,1906.76,0
38,397.86,66.88,1985.07,0
38,397.86,66.88,1985.07,0
38,428.1,127.42,1712.92,0
38,410.86,57.69,1906.76,0
38,397.86,66.88,1985.07,0
38,410.86,57.69,1906.76,0
38,410.86,57.69,1906.76,0
38,410.86,57.69,1906.76,0
38,410.86,57.69,1906.76,0
38,397.86,66.88,1985.07,0
38,410.86,57.69,1906.76,0
38,410.86,57.69,1906.76,0
38,410.86,57.69,1906.76,0
38,410.86,57.69,1906.76,0
38,416.02,54.04,2056.14,0
38,410.86,57.69,1906.76,0
38,410.86,57.69,1906.76,0
39,397.86,66.88,1985.07,0
39,410.86,57.69,1906.76,0
39,410.86,57.69,1906.76,0
39,410.86,57.69,1906.76,0
39,397.86,66.88,1985.07,0
39,410.86,57.69,1906.76,0
39,432.84,41.39,843.69,0
39,397.86,66.88,1985.07,0
39,442.64,33.47,798.62,0
39,425.07,151.9,1840.61,0
39,397.86,66.88,1985.07,0
39,410.86,57.69,1906.76,0
39,410.86,57.69,1906.76,0
39,397.86,66.88,1985.07,0
39,432.84,41.39,843.69,0
39,397.86,66.88,1985.07,0
39,397.86,66.88,1985.07,0
39,410.86,57.69,1906.76,0
39,397.86,66.88,1985.07,0
39,432.84,41.39,843.69,0
39,432.84,41.39,843.69,0
39,432.84,41.39,843.69,0
39,397.86,66.88,1985.07,0
39,410.86,57.69,1906.76,0
39,410.86,57.69,1906.76,0
39,397.86,66.88,1985.07,0
39,397.86,66.88,1985.07,0
39,432.84,41.39,843.69,0
39,410.86,57.69,1906.76,0
39,410.86,57.69,1906.76,0
39,432.84,41.39,843.69,0
39,432.84,41.39,843.69,0
39,432.84,41.39,843.69,0
39,410.86,57.69,1906.76,0
39,397.86,66.88,1985.07,0
39,397.86,66.88,1985.07,0
39,410.86,57.69,1906.76,0
39,432.84,41.39,843.69,0
39,410.86,57.69,1906.76,0
39,432.84,41.39,843.69,0
39,432.84,41.39,843.69,0
39,432.84,41.39,843.69,0
39,432.84,41.39,843.69,0
39,410.86,57.69,1906.76,0
39,397.86,66.88,1985.07,0
39,397.86,66.88,1985.07,0
40,446.36,95.92,716.07,0
40,413.65,41.03,997.93,0
40,397.86,66.88,1985.07,0
40,432.84,41.39,843.69,0
40,397.86,66.88,1985.07,0
40,397.86,66.88,1985.07,0
40,397.86,66.88,1985.07,0
40,432.84,41.39,843.69,0
40,397.86,66.88,1985.07,0
40,397.86,66.88,1985.07,0
40,397.86,66.88,1985.07,0
40,410.86,57.69,1906.76,0
40,432.84,41.39,843.69,0
40,410.86,57.69,1906.76,0
40,432.84,41.39,843.69,0
40,397.86,66.88,1985.07,0
40,432.84,41.39,843.69,0
40,397.86,66.88,1985.07,0
40,432.84,41.39,843.69,0
40,432.84,41.39,843.69,0
40,397.86,66.88,1985.07,0
40,397.86,66.88,1985.07,0
40,397.86,66.88,1985.07,0
40,432.84,41.39,843.69,0
40,410.86,57.69,1906.76,0
40,432.84,41.39,843.69,0
40,397.86,66.88,1985.07,0
40,432.84,41.39,843.69,0
40,432.84,41.39,843.69,0
40,397.86,66.88,1985.07,0
40,397.86,66.88,1985.07,0
41,410.86,57.69,1906.76,0
41,410.86,57.69,1906.76,0
41,410.86,57.69,1906.76,0
41,455.22,53.92,535.94,0
41,410.86,57.69,1906.76,0
41,397.86,66.88,1985.07,0
41,397.86,66.88,1985.07,0
41,397.86,66.88,1985.07,0
41,397.86,66.88,1985.07,0
41,382.12,78.01,2042.73,0
41,412.3,34.03,812.52,0
41,397.86,66.88,1985.07,0
41,397.86,66.88,1985.07,0
41,397.86,66.88,1985.07,0
41,397.86,66.88,1985.07,0
42,397.86,66.88,1985.07,0
42,419.84,36.01,922,0
42,397.86,66.88,1985.07,0
42,397.86,66.88,1985.07,0
42,412.03,56.86,1987.95,0
42,397.86,66.88,1985.07,0
42,397.86,66.88,1985.07,0
42,397.86,66.88,1985.07,0
42,382.12,78.01,2042.73,0
42,410.86,57.69,1906.76,0
42,410.86,57.69,1906.76,0
42,419.84,36.01,922,0
42,410.86,57.69,1906.76,0
42,410.86,57.69,1906.76,0
42,397.86,66.88,1985.07,0
42,415.38,54.5,2129.05,0
42,413,56.17,1909.88,0
42,426.66,46.41,919.62,0
42,410.86,57.69,1906.76,0
42,415.03,54.74,2059.41,0
42,426.66,46.41,919.62,0
42,397.86,66.88,1985.07,0
42,397.86,66.88,1985.07,0
42,410.86,57.69,1906.76,0
42,455.22,53.92,535.94,0
42,397.86,66.88,1985.07,0
42,410.86,57.69,1906.76,0
42,432.84,41.39,843.69,0
42,432.84,41.39,843.69,0
42,397.86,66.88,1985.07,0
42,383.78,76.84,1981.88,0
42,403.25,63.07,1928.89,0
42,410.86,57.69,1906.76,0
42,426.66,46.41,919.62,0
42,397.86,66.88,1985.07,0
42,410.86,57.69,1906.76,0
42,410.86,57.69,1906.76,0
42,410.86,57.69,1906.76,0
42,382.12,78.01,2042.73,0
42,455.22,53.92,535.94,0
42,397.86,66.88,1985.07,0
42,426.66,46.41,919.62,0
43,413,56.17,1909.88,0
43,397.86,66.88,1985.07,0
43,419.84,36.01,922,0
43,397.86,66.88,1985.07,0
43,410.86,57.69,1906.76,0
43,410.86,57.69,1906.76,0
43,397.86,66.88,1985.07,0
43,397.86,66.88,1985.07,0
43,413,56.17,1909.88,0
43,397.86,66.88,1985.07,0
43,419.84,36.01,922,0
43,410.86,57.69,1906.76,0
43,410.86,57.69,1906.76,0
43,415.03,54.74,2059.41,0
43,397.86,66.88,1985.07,0
43,412.03,56.86,1987.95,0
43,397.86,66.88,1985.07,0
43,410.86,57.69,1906.76,0
43,410.86,57.69,1906.76,0
43,397.86,66.88,1985.07,0
43,410.86,57.69,1906.76,0
43,410.86,57.69,1906.76,0
43,410.86,57.69,1906.76,0
43,383.78,76.84,1981.88,0
43,425.23,37.97,865.82,0
43,410.86,57.69,1906.76,0
43,410.86,57.69,1906.76,0
43,419.84,36.01,922,0
43,397.86,66.88,1985.07,0
43,412.03,56.86,1987.95,0
43,412.03,56.86,1987.95,0
43,410.86,57.69,1906.76,0
43,397.86,66.88,1985.07,0
43,419.84,36.01,922,0
43,397.86,66.88,1985.07,0
43,397.86,66.88,1985.07,0
43,419.84,36.01,922,0
43,410.86,57.69,1906.76,0
43,410.86,57.69,1906.76,0
43,410.86,57.69,1906.76,0
43,419.84,36.01,922,0
43,413,56.17,1909.88,0
43,405.38,61.56,2051.34,0
44,413,56.17,1909.88,0
44,413,56.17,1909.88,0
44,415.03,54.74,2059.41,0
44,419.84,36.01,922,0
44,397.86,66.88,1985.07,0
44,410.86,57.69,1906.76,0
44,419.84,36.01,922,0
44,413,56.17,1909.88,0
44,413,56.17,1909.88,0
44,397.86,66.88,1985.07,0
44,410.86,57.69,1906.76,0
44,413,56.17,1909.88,0
44,397.86,66.88,1985.07,0
44,413,56.17,1909.88,0
44,397.86,66.88,1985.07,0
44,413,56.17,1909.88,0
44,400.27,65.18,2014.18,0
44,414.2,55.32,2089.8,0
44,397.86,66.88,1985.07,0
44,397.86,66.88,1985.07,0
44,413,56.17,1909.88,0
44,415.03,54.74,2059.41,0
44,414.2,55.32,2089.8,0
44,397.86,66.88,1985.07,0
44,397.86,66.88,1985.07,0
44,413,56.17,1909.88,0
44,413,56.17,1909.88,0
44,380.7,79.01,1884.41,0
44,410.86,57.69,1906.76,0
44,413,56.17,1909.88,0
44,415.38,54.5,2129.05,0
44,413,56.17,1909.88,0
44,419.84,36.01,922,0
44,413,56.17,1909.88,0
44,438.76,20.74,1015.18,0
44,413,56.17,1909.88,0
44,413,56.17,1909.88,0
44,397.86,66.88,1985.07,0
44,397.86,66.88,1985.07,0
45,397.86,66.88,1985.07,0
45,413,56.17,1909.88,0
45,413,56.17,1909.88,0
45,410.86,57.69,1906.76,0
45,397.86,66.88,1985.07,0
45,397.86,66.88,1985.07,0
45,414.2,55.32,2089.8,0
45,400.27,65.18,2014.18,0
45,405.38,61.56,2051.34,0
45,413,56.17,1909.88,0
45,397.86,66.88,1985.07,0
45,397.86,66.88,1985.07,0
45,429.01,44.85,2099.68,0
45,424.77,47.85,1929.31,0
45,414.2,55.32,2089.8,0
45,413,56.17,1909.88,0
45,431.19,43.32,2119.25,0
45,438.71,38,2090.43,0
45,426.45,46.66,2016.77,0
45,403.25,63.07,1928.89,0
45,413,56.17,1909.88,0
45,400.27,65.18,2014.18,0
45,413,56.17,1909.88,0
45,413,56.17,1909.88,0
45,413,56.17,1909.88,0
45,397.86,66.88,1985.07,0
45,397.86,66.88,1985.07,0
45,413,56.17,1909.88,0
45,413,56.17,1909.88,0
45,397.86,66.88,1985.07,0
45,397.86,66.88,1985.07,0
45,397.86,66.88,1985.07,0
45,413,56.17,1909.88,0
45,397.86,66.88,1985.07,0
45,413,56.17,1909.88,0
45,413,56.17,1909.88,0
45,397.86,66.88,1985.07,0
45,413,56.17,1909.88,0
45,413,56.17,1909.88,0
45,397.86,66.88,1985.07,0
45,413,56.17,1909.88,0
45,413,56.17,1909.88,0
45,410.86,57.69,1906.76,0
45,397.86,66.88,1985.07,0
45,397.86,66.88,1985.07,0
45,397.86,66.88,1985.07,0
46,400.27,65.18,2014.18,0
46,424.77,47.85,1929.31,0
46,397.86,66.88,1985.07,0
46,397.86,66.88,1985.07,0
46,431.19,43.32,2119.25,0
46,397.86,66.88,1985.07,0
46,422.29,130.09,1630.5,0
46,412.99,56.18,2046.41,0
46,413,56.17,1909.88,0
46,426.45,46.66,2016.77,0
46,413,56.17,1909.88,0
46,443.93,34.31,2083.67,0
46,395.96,68.23,2159.85,0
46,390.32,72.22,1875.59,0
46,397.86,66.88,1985.07,0
46,424.77,47.85,1929.31,0
46,438.71,38,2090.43,0
46,426.45,46.66,2016.77,0
46,397.86,66.88,1985.07,0
46,424.77,47.85,1929.31,0
46,400.27,65.18,2014.18,0
46,424.77,47.85,1929.31,0
46,397.86,66.88,1985.07,0
46,397.86,66.88,1985.07,0
46,414.2,55.32,2089.8,0
46,424.77,47.85,1929.31,0
46,431.19,43.32,2119.25,0
46,424.77,47.85,1929.31,0
46,397.86,66.88,1985.07,0
46,397.86,66.88,1985.07,0
46,413,56.17,1909.88,0
46,397.86,66.88,1985.07,0
46,426.45,46.66,2016.77,0
46,426.45,46.66,2016.77,0
46,414.2,55.32,2089.8,0
46,426.45,46.66,2016.77,0
46,428.76,45.03,2090.52,0
46,397.86,66.88,1985.07,0
46,426.45,46.66,2016.77,0
46,424.77,47.85,1929.31,0
46,424.77,47.85,1929.31,0
46,480.84,106.93,1766.98,0
46,469.56,117.61,1768.64,0
46,397.86,66.88,1985.07,0
46,438.71,38,2090.43,0
46,397.86,66.88,1985.07,0
46,438.71,38,2090.43,0
46,397.86,66.88,1985.07,0
46,431.19,43.32,2119.25,0
47,404.29,62.33,2059.38,0
47,413.62,55.74,2210.49,0
47,443.93,34.31,2083.67,0
47,397.86,66.88,1985.07,0
47,449.94,123.63,1825.13,0
47,424.77,47.85,1929.31,0
47,397.86,66.88,1985.07,0
47,424.77,47.85,1929.31,0
47,426.45,46.66,2016.77,0
47,424.77,47.85,1929.31,0
47,397.86,66.88,1985.07,0
47,400.27,65.18,2014.18,0
47,395.96,68.23,2159.85,0
47,424.77,47.85,1929.31,0
47,397.86,66.88,1985.07,0
47,397.86,66.88,1985.07,0
47,395.96,68.23,2159.85,0
47,395.96,68.23,2159.85,0
47,424.77,47.85,1929.31,0
47,443.93,34.31,2083.67,0
47,395.96,68.23,2159.85,0
47,397.86,66.88,1985.07,0
47,400.27,65.18,2014.18,0
47,424.77,47.85,1929.31,0
47,395.96,68.23,2159.85,0
47,424.77,47.85,1929.31,0
47,424.77,47.85,1929.31,0
47,397.86,66.88,1985.07,0
47,400.27,65.18,2014.18,0
47,416.71,41.56,2054.27,0
47,443.93,34.31,2083.67,0
47,400.27,65.18,2014.18,0
47,443.93,34.31,2083.67,0
47,424.77,47.85,1929.31,0
47,465.36,114.41,1717.24,0
47,424.77,47.85,1929.31,0
47,443.93,34.31,2083.67,0
47,390.14,72.34,2059.36,0
47,395.96,68.23,2159.85,0
47,397.86,66.88,1985.07,0
47,397.86,66.88,1985.07,0
47,395.96,68.23,2159.85,0
47,443.93,34.31,2083.67,0
48,397.86,66.88,1985.07,0
48,424.77,47.85,1929.31,0
48,424.77,47.85,1929.31,0
48,395.96,68.23,2159.85,0
48,395.96,68.23,2159.85,0
48,397.86,66.88,1985.07,0
48,395.96,68.23,2159.85,0
48,397.86,66.88,1985.07,0
48,424.77,47.85,1929.31,0
48,395.96,68.23,2159.85,0
48,395.96,68.23,2159.85,0
48,395.96,68.23,2159.85,0
48,443.93,34.31,2083.67,0
48,404.29,62.33,2059.38,0
48,413.62,55.74,2210.49,0
48,395.96,68.23,2159.85,0
48,397.86,66.88,1985.07,0
48,395.96,68.23,2159.85,0
48,395.96,68.23,2159.85,0
48,443.93,34.31,2083.67,0
48,412.99,56.19,2007.47,0
48,409.65,58.55,1906.21,0
48,395.96,68.23,2159.85,0
48,395.96,68.23,2159.85,0
48,395.96,68.23,2159.85,0
48,395.96,68.23,2159.85,0
48,397.86,66.88,1985.07,0
48,443.93,34.31,2083.67,0
48,424.77,47.85,1929.31,0
48,395.96,68.23,2159.85,0
48,397.86,66.88,1985.07,0
48,397.86,66.88,1985.07,0
48,395.96,68.23,2159.85,0
48,424.77,47.85,1929.31,0
48,424.77,47.85,1929.31,0
48,424.77,47.85,1929.31,0
48,424.77,47.85,1929.31,0
48,397.86,66.88,1985.07,0
48,395.96,68.23,2159.85,0
48,395.96,68.23,2159.85,0
48,424.77,47.85,1929.31,0
48,424.77,47.85,1929.31,0
48,443.93,34.31,2083.67,0
48,413.62,55.74,2210.49,0
48,424.77,47.85,1929.31,0
48,424.77,47.85,1929.31,0
48,395.96,68.23,2159.85,0
48,413.62,55.74,2210.49,0
49,388.73,73.33,2141.33,0
49,404.08,62.48,1987.08,0
49,443.93,34.31,2083.67,0
49,443.93,34.31,2083.67,0
49,397.86,66.88,1985.07,0
