Generation,Transportation,Workload,Delay,Unrecycled
50,89.29,0,19.85,32
50,104.05,513.59,0,32
50,104.05,513.59,0,32
50,89.29,0,19.85,32
50,89.29,0,19.85,32
50,89.29,0,19.85,32
50,145.28,2685.02,0.2,13
50,130.52,0,20.06,13
50,89.29,0,19.85,32
51,114.37,0,19.85,19
51,104.05,513.59,0,32
51,114.37,0,19.85,19
51,129.13,1631.76,0,19
51,89.29,0,19.85,32
51,104.05,513.59,0,32
51,89.29,0,19.85,32
51,129.13,1631.76,0,19
51,66.46,15.33,0,58
51,89.29,0,19.85,32
51,89.29,0,19.85,32
51,104.05,513.59,0,32
51,104.05,513.59,0,32
51,129.13,1631.76,0,19
51,114.37,0,19.85,19
51,104.05,513.59,0,32
51,114.37,0,19.85,19
51,114.37,0,19.85,19
51,89.29,0,19.85,32
51,104.05,513.59,0,32
51,104.05,513.59,0,32
51,89.29,0,19.85,32
51,114.37,0,19.85,19
51,89.29,0,19.85,32
51,104.05,513.59,0,32
51,104.05,513.59,0,32
51,104.05,513.59,0,32
51,89.29,0,19.85,32
51,89.29,0,19.85,32
51,114.37,0,19.85,19
51,89.29,0,19.85,32
51,104.05,513.59,0,32
51,89.29,0,19.85,32
51,114.37,0,19.85,19
51,89.29,0,19.85,32
51,129.13,1631.76,0,19
51,89.29,0,19.85,32
51,104.05,513.59,0,32
51,89.29,0,19.85,32
51,114.37,0,19.85,19
51,114.37,0,19.85,19
51,89.29,0,19.85,32
51,104.05,513.59,0,32
51,129.13,1631.76,0,19
51,129.13,1631.76,0,19
51,89.29,0,19.85,32
51,104.05,513.59,0,32
51,104.05,513.59,0,32
51,104.05,513.59,0,32
52,114.37,0,19.85,19
52,104.05,513.59,0,32
52,66.46,15.33,0,58
52,104.05,513.59,0,32
52,114.37,0,19.85,19
52,114.37,0,19.85,19
52,89.29,0,19.85,32
52,114.37,0,19.85,19
52,114.37,0,19.85,19
52,89.29,0,19.85,32
52,114.37,0,19.85,19
52,77.23,13.68,0,42
52,114.37,0,19.85,19
52,89.29,0,19.85,32
52,129.13,1631.76,0,19
52,104.05,513.59,0,32
52,104.05,513.59,0,32
52,89.29,0,19.85,32
52,114.37,0,19.85,19
52,114.37,0,19.85,19
52,89.29,0,19.85,32
52,114.37,0,19.85,19
52,104.05,513.59,0,32
52,89.29,0,19.85,32
52,104.05,513.59,0,32
52,114.37,0,19.85,19
52,104.05,513.59,0,32
52,129.13,1631.76,0,19
52,89.29,0,19.85,32
52,89.29,0,19.85,32
52,104.05,513.59,0,32
52,114.37,0,19.85,19
52,114.37,0,19.85,19
52,66.46,15.33,0,58
52,89.29,0,19.85,32
52,104.05,513.59,0,32
52,114.37,0,19.85,19
52,104.05,513.59,0,32
52,104.05,513.59,0,32
52,89.29,0,19.85,32
52,129.13,1631.76,0,19
52,114.37,0,19.85,19
52,114.37,0,19.85,19
52,66.46,15.33,0,58
52,89.29,0,19.85,32
52,89.29,0,19.85,32
52,104.05,513.59,0,32
52,66.46,15.33,0,58
52,89.29,0,19.85,32
52,89.29,0,19.85,32
53,104.05,513.59,0,32
53,104.05,513.59,0,32
53,104.05,513.59,0,32
53,66.46,15.33,0,58
53,89.29,0,19.85,32
53,89.29,0,19.85,32
53,104.05,513.59,0,32
53,129.13,1631.76,0,19
53,129.13,1631.76,0,19
53,114.37,0,19.85,19
53,89.29,0,19.85,32
53,104.05,513.59,0,32
53,114.37,0,19.85,19
53,114.37,0,19.85,19
53,77.23,13.68,0,42
53,104.05,513.59,0,32
53,114.37,0,19.85,19
53,114.37,0,19.85,19
53,104.05,513.59,0,32
53,66.46,15.33,0,58
53,104.05,513.59,0,32
53,66.46,15.33,0,58
53,89.29,0,19.85,32
53,104.05,513.59,0,32
53,104.05,513.59,0,32
53,66.46,15.33,0,58
53,114.37,0,19.85,19
53,129.13,1631.76,0,19
53,66.46,15.33,0,58
53,104.05,513.59,0,32
53,89.29,0,19.85,32
53,89.29,0,19.85,32
53,77.23,13.68,0,42
53,104.05,513.59,0,32
53,104.05,513.59,0,32
53,77.23,13.68,0,42
53,77.23,13.68,0,42
53,77.23,13.68,0,42
53,114.37,0,19.85,19
53,77.23,13.68,0,42
53,114.37,0,19.85,19
53,114.37,0,19.85,19
53,104.05,513.59,0,32
53,66.46,15.33,0,58
53,104.05,513.59,0,32
53,66.46,15.33,0,58
53,114.37,0,19.85,19
53,104.05,513.59,0,32
53,104.05,513.59,0,32
53,66.46,15.33,0,58
54,104.05,513.59,0,32
54,89.29,0,19.85,32
54,104.05,513.59,0,32
54,114.37,0,19.85,19
54,104.05,513.59,0,32
54,104.05,513.59,0,32
54,104.05,513.59,0,32
54,114.37,0,19.85,19
54,114.37,0,19.85,19
54,129.13,1631.76,0,19
54,114.37,0,19.85,19
54,104.05,513.59,0,32
54,104.05,513.59,0,32
54,89.29,0,19.85,32
54,104.05,513.59,0,32
54,114.37,0,19.85,19
54,104.05,513.59,0,32
54,129.13,1631.76,0,19
54,114.37,0,19.85,19
54,104.05,513.59,0,32
54,114.37,0,19.85,19
54,114.37,0,19.85,19
54,104.05,513.59,0,32
54,89.29,0,19.85,32
54,104.05,513.59,0,32
54,104.05,513.59,0,32
54,114.37,0,19.85,19
54,104.05,513.59,0,32
54,65.79,0,0,58
54,129.13,1631.76,0,19
54,114.37,0,19.85,19
54,104.05,513.59,0,32
54,104.05,513.59,0,32
54,89.29,0,19.85,32
54,104.05,513.59,0,32
54,114.37,0,19.85,19
54,89.29,0,19.85,32
54,104.05,513.59,0,32
54,89.29,0,19.85,32
54,114.37,0,19.85,19
54,114.37,0,19.85,19
54,89.29,0,19.85,32
54,77.23,13.68,0,42
55,104.05,513.59,0,32
55,104.05,513.59,0,32
55,104.05,513.59,0,32
55,104.05,513.59,0,32
55,104.05,513.59,0,32
55,104.05,513.59,0,32
55,114.37,0,19.85,19
55,129.13,1631.76,0,19
55,104.05,513.59,0,32
55,114.37,0,19.85,19
55,104.05,513.59,0,32
55,104.05,513.59,0,32
55,104.05,513.59,0,32
55,104.05,513.59,0,32
55,89.29,0,19.85,32
55,104.05,513.59,0,32
55,89.29,0,19.85,32
55,89.29,0,19.85,32
55,104.05,513.59,0,32
55,129.13,1631.76,0,19
55,114.37,0,19.85,19
55,129.13,1631.76,0,19
55,104.05,513.59,0,32
55,114.37,0,19.85,19
55,89.29,0,19.85,32
55,89.29,0,19.85,32
55,104.05,513.59,0,32
55,89.29,0,19.85,32
55,104.05,513.59,0,32
55,89.29,0,19.85,32
55,104.05,513.59,0,32
55,89.29,0,19.85,32
55,104.05,513.59,0,32
55,104.05,513.59,0,32
55,114.37,0,19.85,19
55,114.37,0,19.85,19
55,89.29,0,19.85,32
55,129.13,1631.76,0,19
55,89.29,0,19.85,32
55,89.29,0,19.85,32
55,89.29,0,19.85,32
55,129.13,1631.76,0,19
55,104.05,513.59,0,32
55,89.29,0,19.85,32
55,114.37,0,19.85,19
55,129.13,1631.76,0,19
55,114.37,0,19.85,19
55,129.13,1631.76,0,19
55,104.05,513.59,0,32
55,104.05,513.59,0,32
56,104.05,513.59,0,32
56,89.29,0,19.85,32
56,104.05,513.59,0,32
56,129.13,1631.76,0,19
56,129.13,1631.76,0,19
56,104.05,513.59,0,32
56,114.37,0,19.85,19
56,104.05,513.59,0,32
56,89.29,0,19.85,32
56,104.05,513.59,0,32
56,104.05,513.59,0,32
56,104.05,513.59,0,32
56,104.05,513.59,0,32
56,89.29,0,19.85,32
56,89.29,0,19.85,32
56,104.05,513.59,0,32
56,89.29,0,19.85,32
56,104.05,513.59,0,32
56,104.05,513.59,0,32
56,89.29,0,19.85,32
56,89.29,0,19.85,32
56,104.05,513.59,0,32
56,129.13,1631.76,0,19
56,129.13,1631.76,0,19
56,114.37,0,19.85,19
56,104.05,513.59,0,32
56,129.13,1631.76,0,19
56,89.29,0,19.85,32
56,104.05,513.59,0,32
56,129.13,1631.76,0,19
56,104.05,513.59,0,32
56,129.13,1631.76,0,19
56,104.05,513.59,0,32
56,89.29,0,19.85,32
56,89.29,0,19.85,32
56,89.29,0,19.85,32
56,129.13,1631.76,0,19
56,114.37,0,19.85,19
56,104.05,513.59,0,32
56,104.05,513.59,0,32
56,129.13,1631.76,0,19
56,104.05,513.59,0,32
56,104.05,513.59,0,32
56,104.05,513.59,0,32
56,89.29,0,19.85,32
56,89.29,0,19.85,32
56,104.05,513.59,0,32
56,89.29,0,19.85,32
56,114.37,0,19.85,19
56,104.05,513.59,0,32
57,104.05,513.59,0,32
57,104.05,513.59,0,32
57,104.05,513.59,0,32
57,104.05,513.59,0,32
57,114.37,0,19.85,19
57,89.29,0,19.85,32
57,129.13,1631.76,0,19
57,104.05,513.59,0,32
57,129.13,1631.76,0,19
57,89.29,0,19.85,32
57,104.05,513.59,0,32
57,89.29,0,19.85,32
57,129.13,1631.76,0,19
57,104.05,513.59,0,32
57,89.29,0,19.85,32
57,104.05,513.59,0,32
57,89.29,0,19.85,32
57,114.37,0,19.85,19
57,104.05,513.59,0,32
57,89.29,0,19.85,32
57,129.13,1631.76,0,19
57,89.29,0,19.85,32
57,104.05,513.59,0,32
57,89.29,0,19.85,32
57,114.37,0,19.85,19
57,114.37,0,19.85,19
57,114.37,0,19.85,19
57,104.05,513.59,0,32
57,114.37,0,19.85,19
57,89.29,0,19.85,32
57,89.29,0,19.85,32
57,129.13,1631.76,0,19
57,89.29,0,19.85,32
57,129.13,1631.76,0,19
57,129.13,1631.76,0,19
57,129.13,1631.76,0,19
57,104.05,513.59,0,32
57,89.29,0,19.85,32
57,106.93,0,19.85,29
57,129.13,1631.76,0,19
57,114.37,0,19.85,19
57,104.05,513.59,0,32
57,89.29,0,19.85,32
57,114.37,0,19.85,19
57,89.29,0,19.85,32
57,104.05,513.59,0,32
57,89.29,0,19.85,32
57,89.29,0,19.85,32
57,104.05,513.59,0,32
58,104.05,513.59,0,32
58,89.29,0,19.85,32
58,104.05,513.59,0,32
58,129.13,1631.76,0,19
58,104.05,513.59,0,32
58,129.13,1631.76,0,19
58,104.05,513.59,0,32
58,104.05,513.59,0,32
58,104.05,513.59,0,32
58,104.05,513.59,0,32
58,129.13,1631.76,0,19
58,104.05,513.59,0,32
58,104.05,513.59,0,32
58,89.29,0,19.85,32
58,104.05,513.59,0,32
58,114.37,0,19.85,19
58,104.05,513.59,0,32
58,89.29,0,19.85,32
58,129.13,1631.76,0,19
58,89.29,0,19.85,32
58,129.13,1631.76,0,19
58,89.29,0,19.85,32
58,89.29,0,19.85,32
58,104.05,513.59,0,32
58,129.13,1631.76,0,19
58,104.05,513.59,0,32
58,104.05,513.59,0,32
58,104.05,513.59,0,32
58,89.29,0,19.85,32
58,104.05,513.59,0,32
58,89.29,0,19.85,32
58,104.05,513.59,0,32
58,104.05,513.59,0,32
58,129.13,1631.76,0,19
58,104.05,513.59,0,32
58,104.05,513.59,0,32
58,129.13,1631.76,0,19
58,104.05,513.59,0,32
58,89.29,0,19.85,32
58,104.05,513.59,0,32
58,129.13,1631.76,0,19
58,104.05,513.59,0,32
58,89.29,0,19.85,32
58,104.05,513.59,0,32
58,129.13,1631.76,0,19
58,129.13,1631.76,0,19
58,104.05,513.59,0,32
58,104.05,513.59,0,32
58,129.13,1631.76,0,19
58,104.05,513.59,0,32
59,104.05,513.59,0,32
59,89.29,0,19.85,32
59,89.29,0,19.85,32
59,104.05,513.59,0,32
59,89.29,0,19.85,32
59,89.29,0,19.85,32
59,104.05,513.59,0,32
59,89.29,0,19.85,32
59,89.29,0,19.85,32
59,104.05,513.59,0,32
59,104.05,513.59,0,32
59,65.79,0,0,58
59,104.05,513.59,0,32
59,104.05,513.59,0,32
59,104.05,513.59,0,32
59,89.29,0,19.85,32
59,89.29,0,19.85,32
59,104.05,513.59,0,32
59,104.05,513.59,0,32
59,104.05,513.59,0,32
59,89.29,0,19.85,32
59,89.29,0,19.85,32
59,130.52,0,20.06,13
59,68.05,0,0,39
59,104.05,513.59,0,32
59,89.29,0,19.85,32
59,130.52,0,20.06,13
59,65.79,0,0,58
59,89.29,0,19.85,32
59,108.67,0,0,19
59,104.05,513.59,0,32
59,89.29,0,19.85,32
59,89.29,0,19.85,32
59,89.29,0,19.85,32
59,104.05,513.59,0,32
59,89.29,0,19.85,32
59,104.05,513.59,0,32
59,89.29,0,19.85,32
60,89.29,0,19.85,32
60,89.29,0,19.85,32
60,62.47,0,19.85,42
60,65.79,0,0,58
60,89.29,0,19.85,32
60,89.29,0,19.85,32
60,89.29,0,19.85,32
60,89.29,0,19.85,32
60,89.29,0,19.85,32
60,89.29,0,19.85,32
60,89.29,0,19.85,32
60,89.29,0,19.85,32
60,89.29,0,19.85,32
60,89.29,0,19.85,32
60,89.29,0,19.85,32
60,89.29,0,19.85,32
60,89.29,0,19.85,32
60,89.29,0,19.85,32
60,89.29,0,19.85,32
60,89.29,0,19.85,32
60,65.79,0,0,58
60,89.29,0,19.85,32
60,89.29,0,19.85,32
60,89.29,0,19.85,32
60,89.29,0,19.85,32
60,89.29,0,19.85,32
60,89.29,0,19.85,32
60,89.29,0,19.85,32
60,89.29,0,19.85,32
60,89.29,0,19.85,32
60,89.29,0,19.85,32
60,89.29,0,19.85,32
60,92.26,0,0,32
60,65.79,0,0,58
61,89.29,0,19.85,32
61,89.29,0,19.85,32
61,89.29,0,19.85,32
61,89.29,0,19.85,32
61,89.29,0,19.85,32
61,89.29,0,19.85,32
61,89.29,0,19.85,32
61,89.29,0,19.85,32
61,89.29,0,19.85,32
61,89.29,0,19.85,32
61,89.29,0,19.85,32
61,89.29,0,19.85,32
61,89.29,0,19.85,32
61,89.29,0,19.85,32
61,89.29,0,19.85,32
61,89.29,0,19.85,32
61,89.29,0,19.85,32
61,89.29,0,19.85,32
61,89.29,0,19.85,32
61,89.29,0,19.85,32
61,89.29,0,19.85,32
61,62.47,0,0,42
61,89.29,0,19.85,32
61,89.29,0,19.85,32
61,89.29,0,19.85,32
61,89.29,0,19.85,32
61,89.29,0,19.85,32
61,89.29,0,19.85,32
61,89.29,0,19.85,32
61,89.29,0,19.85,32
61,30.46,0,0,65
61,134.9,49.65,0.2,13
61,89.29,0,19.85,32
61,89.29,0,19.85,32
61,89.29,0,19.85,32
61,89.29,0,19.85,32
62,89.29,0,19.85,32
62,89.29,0,19.85,32
62,89.29,0,19.85,32
62,89.29,0,19.85,32
62,89.29,0,19.85,32
62,89.29,0,19.85,32
62,89.29,0,19.85,32
62,89.29,0,19.85,32
62,89.29,0,19.85,32
62,89.29,0,19.85,32
62,89.29,0,19.85,32
62,89.29,0,19.85,32
62,89.29,0,19.85,32
62,89.29,0,19.85,32
62,89.29,0,19.85,32
62,89.29,0,19.85,32
62,89.29,0,19.85,32
62,89.29,0,19.85,32
62,89.29,0,19.85,32
62,89.29,0,19.85,32
62,89.29,0,19.85,32
62,89.29,0,19.85,32
62,89.29,0,19.85,32
62,89.29,0,19.85,32
62,89.29,0,19.85,32
62,89.29,0,19.85,32
62,89.29,0,19.85,32
62,89.29,0,19.85,32
62,89.29,0,19.85,32
62,89.29,0,19.85,32
62,89.29,0,19.85,32
62,89.29,0,19.85,32
62,89.29,0,19.85,32
62,89.29,0,19.85,32
62,89.29,0,19.85,32
62,89.29,0,19.85,32
62,89.29,0,19.85,32
62,89.29,0,19.85,32
62,89.29,0,19.85,32
62,89.29,0,19.85,32
62,89.29,0,19.85,32
62,89.29,0,19.85,32
62,89.29,0,19.85,32
62,89.29,0,19.85,32
62,89.29,0,19.85,32
62,89.29,0,19.85,32
62,89.29,0,19.85,32
62,89.29,0,19.85,32
62,89.29,0,19.85,32
62,89.29,0,19.85,32
63,89.29,0,19.85,32
63,89.29,0,19.85,32
63,89.29,0,19.85,32
63,89.29,0,19.85,32
63,89.29,0,19.85,32
63,89.29,0,19.85,32
63,89.29,0,19.85,32
63,89.29,0,19.85,32
63,89.29,0,19.85,32
63,89.29,0,19.85,32
63,89.29,0,19.85,32
63,89.29,0,19.85,32
63,89.29,0,19.85,32
63,89.29,0,19.85,32
63,89.29,0,19.85,32
63,89.29,0,19.85,32
63,89.29,0,19.85,32
63,89.29,0,19.85,32
63,89.29,0,19.85,32
63,89.29,0,19.85,32
63,89.29,0,19.85,32
63,89.29,0,19.85,32
63,89.29,0,19.85,32
63,89.29,0,19.85,32
63,89.29,0,19.85,32
63,89.29,0,19.85,32
63,89.29,0,19.85,32
63,89.29,0,19.85,32
63,89.29,0,19.85,32
63,89.29,0,19.85,32
63,62.47,0,19.85,42
63,126.89,0,187.66,13
63,89.29,0,19.85,32
63,89.29,0,19.85,32
63,89.29,0,19.85,32
63,89.29,0,19.85,32
63,89.29,0,19.85,32
63,89.29,0,19.85,32
63,89.29,0,19.85,32
63,89.29,0,19.85,32
63,89.29,0,19.85,32
63,89.29,0,19.85,32
63,62.47,0,19.85,42
63,65.79,0,0,58
63,89.29,0,19.85,32
63,89.29,0,19.85,32
63,89.29,0,19.85,32
63,89.29,0,19.85,32
63,89.29,0,19.85,32
63,89.29,0,19.85,32
64,89.29,0,19.85,32
64,89.29,0,19.85,32
64,89.29,0,19.85,32
64,89.29,0,19.85,32
64,89.29,0,19.85,32
64,89.29,0,19.85,32
64,89.29,0,19.85,32
64,89.29,0,19.85,32
64,129.13,1631.76,0,19
64,65.79,0,0,58
64,89.29,0,19.85,32
64,89.29,0,19.85,32
64,89.29,0,19.85,32
64,89.29,0,19.85,32
64,89.29,0,19.85,32
64,89.29,0,19.85,32
64,89.29,0,19.85,32
64,89.29,0,19.85,32
64,89.29,0,19.85,32
64,89.29,0,19.85,32
64,89.29,0,19.85,32
64,89.29,0,19.85,32
64,89.29,0,19.85,32
64,89.29,0,19.85,32
64,89.29,0,19.85,32
64,89.29,0,19.85,32
64,89.29,0,19.85,32
64,89.29,0,19.85,32
64,89.29,0,19.85,32
64,89.29,0,19.85,32
64,89.29,0,19.85,32
64,89.29,0,19.85,32
64,89.29,0,19.85,32
64,89.29,0,19.85,32
64,89.29,0,19.85,32
64,89.29,0,19.85,32
64,89.29,0,19.85,32
64,89.29,0,19.85,32
64,89.29,0,19.85,32
64,89.29,0,19.85,32
64,89.29,0,19.85,32
64,89.29,0,19.85,32
64,89.29,0,19.85,32
64,89.29,0,19.85,32
64,89.29,0,19.85,32
64,89.29,0,19.85,32
64,89.29,0,19.85,32
64,89.29,0,19.85,32
64,89.29,0,19.85,32
64,89.29,0,19.85,32
65,89.29,0,19.85,32
65,89.29,0,19.85,32
65,89.29,0,19.85,32
65,89.29,0,19.85,32
65,89.29,0,19.85,32
65,89.29,0,19.85,32
65,89.29,0,19.85,32
65,89.29,0,19.85,32
65,89.29,0,19.85,32
65,89.29,0,19.85,32
65,89.29,0,19.85,32
65,89.29,0,19.85,32
65,89.29,0,19.85,32
65,89.29,0,19.85,32
65,89.29,0,19.85,32
65,89.29,0,19.85,32
65,89.29,0,19.85,32
65,89.29,0,19.85,32
65,89.29,0,19.85,32
65,89.29,0,19.85,32
65,89.29,0,19.85,32
65,89.29,0,19.85,32
65,89.29,0,19.85,32
65,89.29,0,19.85,32
65,89.29,0,19.85,32
65,129.13,1631.76,0,19
65,89.29,0,19.85,32
65,89.29,0,19.85,32
65,89.29,0,19.85,32
65,89.29,0,19.85,32
65,89.29,0,19.85,32
65,89.29,0,19.85,32
65,89.29,0,19.85,32
65,89.29,0,19.85,32
65,62.47,0,0,42
65,114.37,0,19.85,19
65,104.05,513.59,0,32
65,89.29,0,19.85,32
65,89.29,0,19.85,32
65,89.29,0,19.85,32
65,89.29,0,19.85,32
65,89.29,0,19.85,32
65,89.29,0,19.85,32
65,89.29,0,19.85,32
65,89.29,0,19.85,32
65,89.29,0,19.85,32
65,89.29,0,19.85,32
65,89.29,0,19.85,32
65,89.29,0,19.85,32
66,89.29,0,19.85,32
66,89.29,0,19.85,32
66,89.29,0,19.85,32
66,89.29,0,19.85,32
66,138.55,3012.56,19.85,13
66,62.47,0,19.85,42
66,89.29,0,19.85,32
66,89.29,0,19.85,32
66,89.29,0,19.85,32
66,89.29,0,19.85,32
66,89.29,0,19.85,32
66,89.29,0,19.85,32
66,114.37,0,19.85,19
66,62.47,0,19.85,42
66,89.29,0,19.85,32
66,89.29,0,19.85,32
66,89.29,0,19.85,32
66,89.29,0,19.85,32
66,89.29,0,19.85,32
66,89.29,0,19.85,32
66,89.29,0,19.85,32
66,89.29,0,19.85,32
66,89.29,0,19.85,32
66,89.29,0,19.85,32
66,89.29,0,19.85,32
66,89.29,0,19.85,32
66,89.29,0,19.85,32
66,89.29,0,19.85,32
66,89.29,0,19.85,32
66,89.29,0,19.85,32
66,89.29,0,19.85,32
66,89.29,0,19.85,32
66,89.29,0,19.85,32
66,89.29,0,19.85,32
66,89.29,0,19.85,32
66,89.29,0,19.85,32
66,89.29,0,19.85,32
66,89.29,0,19.85,32
66,89.29,0,19.85,32
66,89.29,0,19.85,32
66,89.29,0,19.85,32
66,89.29,0,19.85,32
66,89.29,0,19.85,32
66,89.29,0,19.85,32
66,89.29,0,19.85,32
66,89.29,0,19.85,32
66,89.29,0,19.85,32
66,89.29,0,19.85,32
66,89.29,0,19.85,32
66,89.29,0,19.85,32
67,114.37,0,19.85,19
67,89.29,0,19.85,32
67,89.29,0,19.85,32
67,89.29,0,19.85,32
67,89.29,0,19.85,32
67,89.29,0,19.85,32
67,89.29,0,19.85,32
67,89.29,0,19.85,32
67,89.29,0,19.85,32
67,89.29,0,19.85,32
67,89.29,0,19.85,32
67,89.29,0,19.85,32
67,89.29,0,19.85,32
67,89.29,0,19.85,32
67,89.29,0,19.85,32
67,89.29,0,19.85,32
67,62.47,0,19.85,42
67,110.98,0,59.41,19
67,89.29,0,19.85,32
67,89.29,0,19.85,32
67,89.29,0,19.85,32
67,89.29,0,19.85,32
67,89.29,0,19.85,32
67,89.29,0,19.85,32
67,114.37,0,19.85,19
67,89.29,0,19.85,32
67,89.29,0,19.85,32
67,89.29,0,19.85,32
67,89.29,0,19.85,32
67,114.37,0,19.85,19
67,89.29,0,19.85,32
67,89.29,0,19.85,32
67,89.29,0,19.85,32
67,89.29,0,19.85,32
67,89.29,0,19.85,32
67,89.29,0,19.85,32
67,89.29,0,19.85,32
67,89.29,0,19.85,32
67,89.29,0,19.85,32
67,89.29,0,19.85,32
67,68.05,0,0,39
67,62.47,0,19.85,42
67,89.29,0,19.85,32
67,114.37,0,19.85,19
67,89.29,0,19.85,32
67,89.29,0,19.85,32
67,89.29,0,19.85,32
67,89.29,0,19.85,32
67,89.29,0,19.85,32
67,89.29,0,19.85,32
68,89.29,0,19.85,32
68,89.29,0,19.85,32
68,89.29,0,19.85,32
68,89.29,0,19.85,32
68,89.29,0,19.85,32
68,110.98,0,59.41,19
68,89.29,0,19.85,32
68,89.29,0,19.85,32
68,89.29,0,19.85,32
68,89.29,0,19.85,32
68,89.29,0,19.85,32
68,89.29,0,19.85,32
68,89.29,0,19.85,32
68,114.37,0,19.85,19
68,110.98,0,59.41,19
68,89.29,0,19.85,32
68,89.29,0,19.85,32
68,89.29,0,19.85,32
68,89.29,0,19.85,32
68,110.98,0,59.41,19
68,114.37,0,19.85,19
68,89.29,0,19.85,32
68,62.47,0,19.85,42
68,110.98,0,59.41,19
68,62.47,0,19.85,42
68,89.29,0,19.85,32
68,89.29,0,19.85,32
68,89.29,0,19.85,32
68,134.9,49.65,0.2,13
68,89.29,0,19.85,32
68,89.29,0,19.85,32
68,89.29,0,19.85,32
68,89.29,0,19.85,32
68,114.37,0,19.85,19
68,89.29,0,19.85,32
68,114.37,0,19.85,19
68,89.29,0,19.85,32
68,62.47,0,19.85,42
68,110.98,0,59.41,19
68,114.37,0,19.85,19
68,89.29,0,19.85,32
68,65.79,0,0,58
68,89.74,0,39.56,26
68,152.21,0,89.82,0
68,89.29,0,19.85,32
68,114.37,0,19.85,19
68,89.29,0,19.85,32
68,89.29,0,19.85,32
69,89.29,0,19.85,32
69,89.29,0,19.85,32
69,89.29,0,19.85,32
69,89.29,0,19.85,32
69,89.29,0,19.85,32
69,89.29,0,19.85,32
69,89.29,0,19.85,32
69,89.29,0,19.85,32
69,89.29,0,19.85,32
69,89.29,0,19.85,32
69,89.29,0,19.85,32
69,89.29,0,19.85,32
69,89.29,0,19.85,32
69,89.29,0,19.85,32
69,89.29,0,19.85,32
69,89.29,0,19.85,32
69,89.29,0,19.85,32
69,89.29,0,19.85,32
69,89.29,0,19.85,32
69,89.29,0,19.85,32
69,89.29,0,19.85,32
69,89.29,0,19.85,32
69,89.29,0,19.85,32
69,89.29,0,19.85,32
69,89.29,0,19.85,32
69,89.29,0,19.85,32
69,89.29,0,19.85,32
69,89.29,0,19.85,32
69,89.29,0,19.85,32
69,89.29,0,19.85,32
69,89.29,0,19.85,32
69,68.05,0,139.2,39
69,62.47,0,0,42
69,89.29,0,19.85,32
69,89.29,0,19.85,32
69,89.29,0,19.85,32
69,89.29,0,19.85,32
69,89.29,0,19.85,32
69,89.29,0,19.85,32
69,89.29,0,19.85,32
69,89.29,0,19.85,32
69,89.29,0,19.85,32
69,89.29,0,19.85,32
69,89.29,0,19.85,32
69,108.67,0,0,19
69,89.29,0,19.85,32
69,89.29,0,19.85,32
70,89.29,0,19.85,32
70,89.29,0,19.85,32
70,89.29,0,19.85,32
70,89.29,0,19.85,32
70,89.29,0,19.85,32
70,89.29,0,19.85,32
70,89.29,0,19.85,32
70,89.29,0,19.85,32
70,89.29,0,19.85,32
70,89.29,0,19.85,32
70,89.29,0,19.85,32
70,89.29,0,19.85,32
70,89.29,0,19.85,32
70,89.29,0,19.85,32
70,89.29,0,19.85,32
70,89.29,0,19.85,32
70,89.29,0,19.85,32
70,89.29,0,19.85,32
70,89.29,0,19.85,32
70,89.29,0,19.85,32
70,89.29,0,19.85,32
70,89.29,0,19.85,32
70,89.29,0,19.85,32
70,89.29,0,19.85,32
70,89.29,0,19.85,32
70,89.29,0,19.85,32
70,89.29,0,19.85,32
70,89.29,0,19.85,32
70,89.29,0,19.85,32
70,89.29,0,19.85,32
70,89.29,0,19.85,32
70,89.29,0,19.85,32
70,89.29,0,19.85,32
70,89.29,0,19.85,32
70,89.29,0,19.85,32
70,89.29,0,19.85,32
70,89.29,0,19.85,32
70,89.29,0,19.85,32
70,89.29,0,19.85,32
70,89.29,0,19.85,32
70,89.29,0,19.85,32
70,89.29,0,19.85,32
70,89.29,0,19.85,32
70,89.29,0,19.85,32
70,89.29,0,19.85,32
70,89.29,0,19.85,32
70,89.29,0,19.85,32
70,89.29,0,19.85,32
70,89.29,0,19.85,32
70,89.29,0,19.85,32
71,89.29,0,19.85,32
71,89.29,0,19.85,32
71,89.29,0,19.85,32
71,89.29,0,19.85,32
71,89.29,0,19.85,32
71,89.29,0,19.85,32
71,89.29,0,19.85,32
71,89.29,0,19.85,32
71,89.29,0,19.85,32
71,89.29,0,19.85,32
71,68.05,0,0,39
71,65.79,0,0,58
71,89.29,0,19.85,32
71,89.29,0,19.85,32
71,89.29,0,19.85,32
71,89.29,0,19.85,32
71,89.29,0,19.85,32
71,89.29,0,19.85,32
71,89.29,0,19.85,32
71,89.29,0,19.85,32
71,89.29,0,19.85,32
71,89.29,0,19.85,32
71,89.29,0,19.85,32
71,89.29,0,19.85,32
71,89.29,0,19.85,32
71,89.29,0,19.85,32
71,89.29,0,19.85,32
71,89.29,0,19.85,32
71,89.29,0,19.85,32
71,89.29,0,19.85,32
71,89.29,0,19.85,32
71,89.29,0,19.85,32
71,89.29,0,19.85,32
71,89.29,0,19.85,32
71,89.29,0,19.85,32
71,89.29,0,19.85,32
71,89.29,0,19.85,32
71,89.29,0,19.85,32
71,89.29,0,19.85,32
71,89.29,0,19.85,32
71,89.29,0,19.85,32
71,89.29,0,19.85,32
71,89.29,0,19.85,32
71,89.29,0,19.85,32
